author,published_at,like_count,text,public,video_id
@NurHj-e5y,2026-03-29T07:28:49Z,1,"Saya sarankan kalau mau nasi tetap awet lama nasi harus menaruhnya di dalam kulkas nanti kalau mau makan harus panaskan lagi itu dia awet sangat lama bahkan bisa bertahan sampai satu minggu,,,,, 😊",True,lmcwEO9Lqe8
@menantuibumu237,2026-03-29T07:19:59Z,0,"Mau lu buat video kek manapun min ,progam ini gak bakalan stop ntah berapa orang yg keracunan ,atau dugaaan kasus korupsipun gak bakalan stop ,dari awal nyalon kan emg sudah di kasih tau progamnya ya ini nikmatilah ,",True,lmcwEO9Lqe8
@ImamUdin-t6b,2026-03-29T07:13:05Z,0,Dana MBG 335T lebih baik dibagikan ke 280 juta kepala per orang  rakyat atau  dibagikan ke per satu kk seluruh indonesia  tidak ada kkn nya,True,lmcwEO9Lqe8
@andrew_ji,2026-03-29T07:07:13Z,0,Katanya mau hemat anggaran dan gak mau ada proyek mercusuar? Lah ini proyek apa? Proyek tiang listrik?,True,lmcwEO9Lqe8
@AliefHidayatulloh-x8f,2026-03-29T06:49:18Z,0,Audit aja besar besaran. Skandal korupsi pasti besar,True,lmcwEO9Lqe8
@AliefHidayatulloh-x8f,2026-03-29T06:46:34Z,0,Pertanyaannya kok yg dibahas keuntungan dan ekonominya terus ? Tujuannnya cari cuan apa ngurangin stunting sih?,True,lmcwEO9Lqe8
@zufry001,2026-03-29T06:46:05Z,0,"Menurut keyakinan saya dari pengalaman hidup, namanya gratis mereka yang menerima harus siap Terima apa adanya. Soalnya ""gratis"". Walaupun ppn sampe naik 15% dan MBG di alokasikan buat pendidikan gratis selama RAB tidak memenuhi Kantong pejabat dan partainya pendidikan akan tetap sama dengan fasilitas seadanya. Terkecuali komite sekolah ada pemuka partai yang berkuasa bisa saja fasilitas sekolah membaik ""asalkan"".....",True,lmcwEO9Lqe8
@Pranoto-e3v,2026-03-29T06:25:49Z,0,Kurang manfaat bagi Rakyat tp dibanggakan bahkan merugikan yg lain Kesehatan dan Pendidikan dikorbankan. Tp emang dasarnya Tambeng susah dibilangin msh aja jalan. Mengecewakan!!!😞😞😞😡,True,lmcwEO9Lqe8
@rumahbagusproperti,2026-03-29T05:55:36Z,0,MBG itu di nimmati buat orang presiden semua nanti 2029 buat kekuatan politik dan mbg rata rata ujung ujungnya ambisi kekuasaaan kakau emang niat mau kasih makan ke rakyat kasih aja langsung gak usan pake dapur dan lain lain,True,lmcwEO9Lqe8
@agungkurniawan122,2026-03-29T05:53:14Z,0,"Jika benar kita menginginkan MBG yg berdampak baik secara ekonomi dan efisiensi dalam sistem pelaksanaan, maka akan lebih baik jika MBG dilakukan secara bertahap terutama didaerah pelosok lebih dahulu, setelah tahu kelemahan dan sistem yg baik dan telah berjalan baik baru diduplikasi ke daerah lain
Tapi ini kan program baru, banyak kekurangan dan celah korupsi tapi malah diterapkan secara besar-besaran dan anggaran yg luar biasa secara tiba-tiba. Bukan hanya beban ini justru program penghancur anggaran negara",True,lmcwEO9Lqe8
@Satriahusada115,2026-03-29T05:50:32Z,0,uang soros udah masuk kah?,True,lmcwEO9Lqe8
@sliceofapple2623,2026-03-29T05:48:16Z,0,"Buset dah temen gue udah teken kontrak jd akuntan, bisa kena geser sama temennnya kepala sppg brengsek emg program nepotisme😂",True,lmcwEO9Lqe8
@berutuburut2679,2026-03-29T05:48:02Z,0,Heran juga lah sudah memakan korban nyawa siswa bgtu banyak masih berurat ngotot..,True,lmcwEO9Lqe8
@Welianus_Zega,2026-03-29T05:36:00Z,0,"MBG itu investasi tinja..

Syarat kepentingan, pelaku usahanya mereka2 saja, bahan baku dan tenaga kerjanya dari mereka2 juga..

anak2 dikasih makan siang, tp malamnya lapar karena kalau sudah dirumah lauk pauk sudah tiada.
Orang tua anak pusing cari makan karena tidak ada kerjaan. Honorer/PPPK digaji seratus ribuan perbulan bahkan ada yang katanya akan di PHK...
miris 😢",True,lmcwEO9Lqe8
@agungkurniawan122,2026-03-29T05:34:57Z,0,"Program MBG juga mengorbankan pekerja sektor lain, terutama puluhan ribu pegawai pemerintah seperti guru, petugas kebersihan, dan lainnya yang sudah mengabdi puluhan tahun dipecat dr pekerjaan krn dampak efisiensi yg dipaksakan. Sehingga menciptakan pengangguran baru
Itu kerugian dr sisi pemerintah 
Jika dr sisi swasta kerugian juga lebih parah dmn pembangunan berkurang drastis.
MBG memang menciptakan lapangan kerja baru tapi juga menciptakan pengangguran dgn jumlah yg sama banyaknya 
Jd dr sisi ekonomi tidak ada kemajuan sama sekali",True,lmcwEO9Lqe8
@progpeople,2026-03-29T05:33:35Z,0,"buat gemukin kolega pejabat timses relawan .. gizi siswa jadi alasan 
liat aja tuh banci gemoy dia relawan dr Bani 58 ..",True,lmcwEO9Lqe8
@zulkim7320,2026-03-29T05:22:05Z,0,"Sebelum program ini jalan, hal pertama yg bikin aku ragu pemerintah bakal lakuin adalah anggaran. Aku gak bisa bayangin mereka punya anggaran dan kemauan untuk program yang butuh uang sebanyak ini. Di mana mereka saja blm mampu ngasih akses pendidikan, kesehatan, dan kesejahteraan yg merata dan baik jangka panjang. Dulu, aku sempet mikir, mungkin pemerintah gak bisa lakuin secara masif dan langsung dalam satu waktu karena akan butuh anggaran yg super besar (meskipun pada akhirnya mereka juga nggak lakuin secara terencana dan jangka panjang). Eh, ternyata salah. Program yang bahkan sehari ngabisin 1 T lebih APBN tetep bisa jalan dgn cara netapin MBG sbg program prioritas. Jadi, selama ini, pemerintah bukan gak ada uang buat program-program strategis jangka panjang. Mereka cuma gak mau aja dan ngerasa gak nguntungin mereka secara politis.",True,lmcwEO9Lqe8
@surahabubakar2544,2026-03-29T05:19:24Z,1,MBG byk manfaatnya utk rakyat Indonesia seluruhnya,True,lmcwEO9Lqe8
@GunawanWan-bq9yh,2026-03-29T05:13:02Z,0,"Mbg untuk para koroptor bro...... Kan sedikit dikit di catut, tapi kali berapa aja per hari. Enak itu rasanya melebihi mbg itu sendiri",True,lmcwEO9Lqe8
@NandaFitri-q2s,2026-03-29T04:44:16Z,0,mbg program ladang korupsi baru ini akan menghancurkan ekonomi negara,True,lmcwEO9Lqe8
@lyrickita6339,2026-03-29T04:37:26Z,0,Alah alah di kasi makan salah gak di kasi makan  ribut  brita brita gak guna,True,lmcwEO9Lqe8
@inangmulyana2848,2026-03-29T04:26:33Z,0,"Adanya MBG banyak keluarga dan tetanggaku punya pekerjaan, lumayan dapat penghasilan walau kecil tapi bisa untuk makan, alhamdulillah",True,lmcwEO9Lqe8
@muhamadmaskuri6455,2026-03-29T04:00:24Z,0,"Program nya bagus. Tp saya selaku pelaku usaha di kantin sekolah SMA negeri di daerah Jawa tengah sangat berdampak. Jualan kami sepi. Bahkan sekarang sudah tutup hampir 1 tahun ini. Saya beserta temen2 di kantin mau tdk mau. Harus mengeluarkan karyawan yg sudah ikut. Soalnya buat bayar karyawan tdk cukup. Bahkan untuk sewa tempat gk nutup. Bahkan minus. Walau sudah GK pakai karyawan. Akhirnya jualan saya di kantin tutup.
Dan saya juga ada jualan di luar sekolah pun sama aja. Karna tingkat konsumsi berkurang.
Sedangkan harga bahan baku 1 th ini GK pernah turu. Saya usaha di kantin udah 2 tahun ini.
Sedangkan saya usaha yg di luar kantin sudah lbih dari 5th.
Sebelumnya harga bahan baku naik cuma kalo mau lebaran dan tahun Baru.
Tapi mulai tahun kemarin hampir 1 tahun harga bahan baku cenderung naik terus. Gak turun2.
Saya usaha kentucky+nasi dan minuman. 
Bahkan di kantin sekolah SMA yg jualan nasi bumbu kebanyakan sudah gak memasak lagi . Karna ada MBG.
Dan sampai sekarang blom ada solusinya. Akhirnya saya untuk sementara semua usaha Kentucky saya udah aku tutup. Dan sekarang krja serabutan. 
Menurut pendapat saya . Bila ada program tolong kasih solusinya,
Program nya bagus. Tapi di sisi lain bnyak yg akhirnya usahanya off.
Yg katanya harus krja sama MBG. Fakta di lapangan hubungi kmana. Aku tanya2 juga katanya GK bisa. Kan tmbah bngung.
Ini hanya keluhan dan pendapat saya. Kalo tdk di sosmed mau keluh kesah kmana lg soalnya 
Bila ada salah ucap minta maaf yg sebesar2nya.",True,lmcwEO9Lqe8
@ZanderSmith-j5p,2026-03-29T03:52:19Z,0,MBG SOLUSI SETIAP MASALAH,True,lmcwEO9Lqe8
@ZhiYangYao_Official,2026-03-29T03:40:02Z,0,Alhamdulillah masih kebagian makan mie instan tiap hari🙏🏻🙂‍↕️,True,lmcwEO9Lqe8
@JovianMadridista,2026-03-29T03:24:20Z,0,"Saya rasa pemerintah sdh sadar kalau masih terlalu dini kita melakukan MBG. Masih ada urgensi lain dan sistem pengawasab juga perlu dibenahi.
Pemerintah tidak perlu kehilangan muka alias gengsi untuk mengakui kesalahan dan berubah. Atau tidak perlu akui kesalahan deh, minimal langsung sesuaikan saja kebijakan, silahkan salahkan perang dll. Rakyat pada akhirnya hanya butuh kebijakan yg tepat ditengah himpitan ekonomi, dan pemerintah yg melepas ego untuk menjawab itu saya rasa akan jauh lebih dihargai.",True,lmcwEO9Lqe8
@Opo69Scp,2026-03-29T03:18:55Z,0,Ngotot program mbg untuk keuntungan para pejabat dalam mendukung pemilu 2029,True,lmcwEO9Lqe8
@PakSantoso-u5i,2026-03-29T02:59:35Z,0,Hetikan MBG yg jelas jelas banyak merugikan Rakyat dan kabarnya banyak terjsdi Korupsi,True,lmcwEO9Lqe8
@under0919,2026-03-29T02:56:01Z,0,"Dananya dari pajak masyarakat dan mereka bilang ini program makan GRATIS, Lawak bener😂😂😂😂😂😂😂😂😂😂",True,lmcwEO9Lqe8
@budidjumono8143,2026-03-29T02:51:35Z,0,Ya karena uang dari Rajyat untuk Rakyat ...ga bocoe keluar ( belanja dan gaji pegawai dan dimakan berputar dalam Negeri ) ga ke luar negeri...,True,lmcwEO9Lqe8
@JanuarNahampun-f3s,2026-03-29T02:49:04Z,0,"Untuk pembuat program dan antek2nya, lumbung",True,lmcwEO9Lqe8
@PakSantoso-u5i,2026-03-29T02:47:41Z,0,"Kabarnya Program MBG banyak banget kelemahan2nya dan kabarnya dimonopoli satu Partai Politik dan Banyak terjadi Korupsi,Mengerikan dan benar2 bisa Merusak Perekonomian Negara yg bisa sangat merugikan rakyat dan Perekonomian bangsa dan Negara",True,lmcwEO9Lqe8
@SitiNurunisa,2026-03-29T02:43:05Z,0,pak mbg mendi dibagikan ke yg bermanfaat dari pada mbg tidak sesuai dengan yg bergizi,True,lmcwEO9Lqe8
@ArinNda-m3l,2026-03-29T02:32:16Z,0,"Ini presiden kepala batu dah buta dan tuli, klo ngomong ny koar2 mukul meja tp hasil ny O besar, saya nyesa2 banget telah memilih anda pak",True,lmcwEO9Lqe8
@azuragazni8170,2026-03-29T02:31:21Z,0,"tenang aja min, targetnya cuma 2029, abis pemilu bakalan dilupain tu MBG, pasti diganti program lain yang menggemukkan rekening pribadi, mirip2 IKN sama whoosh pas rezim sebelumnya🤣🤣🤣🤣",True,lmcwEO9Lqe8
@DianYulastri,2026-03-29T02:28:08Z,0,"Knp para intelektual di indonesia ga ngotot juga buat hentiin program ini., ini program sungguh"" tidak baik untuk byk sektor ...!!!",True,lmcwEO9Lqe8
@rafaelmanalu5926,2026-03-29T02:31:53Z,0,"Sebenarnya ini program bagus. Hanya tata kelolanya yang bermasalah. Salah di kebijakan awal semuanya. Buktinya: Kemenkes, dinas kesehatan daerah terutama Puskesmas tidak dilibatkan secara optimal dalam perencanaan, pelaksanaan, dan pemantauan/pengawasan diawal kebijakan MBG ini (Surendra et al.,2026). Dan tidak ada dilakukannya pengawasan rutin, melekat, serta menyeluruh di Dapur-dapur SPPG-MBG/unit produksi karena tidak ada pengawas lapangannya. Belum lagi efisiensi dan potensi markup bahan baku pangan MBG diatas harga HET (seperti yang diakui BGN sendiri di banyak SPPG lain). Ditambah Sertifikat Laik Higiene Sanitasi (SLHS) yang seharusnya menjadi jaminan utama keamanan pangan di dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) Program Makan Bergizi Gratis (MBG), dalam praktiknya kerap hanya bersifat formalitas administratif.

Banyak dapur MBG berhasil memperoleh SLHS meskipun infrastruktur dasar seperti Instalasi Pengolahan Air Limbah (IPAL) tidak ada atau tidak berfungsi. Dua kasus mencolok menjadi bukti, yaitu: 1) Kasus Hendrik Irawan di Batujajar, Bandung Barat (Maret 2026); dan 2) Skandal SLHS Purwakarta (Desember 2025). 

Menurut Pengamat kebijakan publik dari Lembaga Kajian Kebijakan Publik Purwakarta, Rizky Widya Tama ( 2 Desember 2025):

*Jika benar ada dapur tanpa IPAL tapi dapat SLHS, ini jelas sebuah kejahatan. Jangan sampai program mulia ini ternodai oleh praktik koruptif dan kelalaian yang membahayakan nyawa anak-anak kita.*


Pertanyaannya:

Apakah Perlu MBG di tutup?

Jawabannya tidak, mengapa?

Karena MBG dirancang tidak hanya sebagai upaya mengatasi persoalan gizi kronis seperti kekurangan gizi, stunting, atau anemia, tetapi juga sebagai langkah strategis untuk memperbaiki pola makan anak yang semakin dipengaruhi oleh jajanan tinggi gula, garam, dan lemak. Dan program ini hanya perlu perbaikan tata kelolanya melalui penguatan pengawasan melekat dengan menjadikan Puskesmas dan Posyandu sebagai field supervisor di Dapur-dapur SPPG-MBG disertai dengan verifikasi lapangan rutin dan substansial (bukan hanya dokumen) oleh Puskesmas secara ketat agar sertifikasi MBG (misalnya, SLHS) tidak menjadi syarat formalitas administratif untuk operasional semata.

Inilah yang disebut sebagai pengawasan berbasis komunitas dan sosial kontrol. Belajarlah Indonesia dari Brazil, India, dan Thailand tentang sistem pengawasan School Meals/Feeding",True,lmcwEO9Lqe8
@rafaelmanalu5926,2026-03-29T02:20:17Z,0,Prabowo cukup 1 Periode. Ok. Sepakat. Kalau aku GOLPUT di Pilpres 2029 nanti.😊,True,lmcwEO9Lqe8
@pujiyanto7137,2026-03-29T02:18:23Z,0,"1 Susu prenagen buat ibu hamil,
Kurma 3 biji,
Buah klengkeng 3 biji,
Roti coklat 1 biji.

Itulah makanan bergizi yang di berikan kemaren2",True,lmcwEO9Lqe8
@YayatAhdiyat-h9p2b,2026-03-29T02:06:45Z,0,Dgn kantin sekolah lbh mantap jd lbh dipertanggung jawabkan..,True,lmcwEO9Lqe8
@koreswijaya3390,2026-03-29T02:04:25Z,0,"Presiden paling koplak sepanjang sejarah.....
Bukannya memberantas korupsi malah membuka lahan korupsi.....
Masalah utama di negara ini cuma satu,  yaitu KORUPSI",True,lmcwEO9Lqe8
@phorongtea,2026-03-29T01:55:21Z,1,"Bermanfaat untuk orang"""" tertentu....terutama para pejabat",True,lmcwEO9Lqe8
@ausan2633,2026-03-29T01:48:00Z,1,"Saya yakin sebagian besar rakyat NKRI tidak setuju dg MBG,..maka bubarkan saja MBG",True,lmcwEO9Lqe8
@rianwbi,2026-03-29T01:39:54Z,0,"ka luna
boleh bantu sampaikan kah ke pihak yang di atas sana untuk jangan lupa dukung sektor Expor komoditi juga
krn dengan nya kita bisa expor lebih banyak dan luas
dampaknya di masyarakatnya pasti akan lebih luas juga
di samping MBG tetap berjalan, sektor Expor pun jgn di lupakan karena itu pejuang divisa negara kita
mungkin dari narasi video ini 1 sisi mgb menggerakkan sbagian masyarakat, lalu bagaimana jika 1 sisi expor yang di support pemerintah, itu juga pasti akan menggerakkan sebagian masyarakat yang lain yang tdk berdampak lansgung dgn porgam mbg, agar sektor pertanian dan perternakan yang jadi dasar sumber utama bahan baku juga bisa di tinggkatkan, harapan nya dengan bgitu sektor swasta yang terlibat juga semakin luas dan banyak, masyarakat tergerakkan dgn program itu semua
tinggal skali lg pengawasannya yang memang hanya Tuhan yang mampu menjalankan semua dengan sempurna, sebagus dan sebaik niat program apapun itu akan slalu saja ada oknum2 yang ""menunggangi"" nya yg mmbuat stiap program slalu saja ada kurang dan salahnya
bgitu lah hukum dunianya, itulah bukti surga n neraka itu ada
tinggal skrg bagaimana kita tetap bersama konsisten dalam kebaikan, doakan smoga yang buruk segera sadar dan yang sdh di jln yang benar pun di istiqomahkan sampai dengan tuhan berkata Waktunya Pulang

karana semua ini hanyalah wasilah kita menggunakan jatah usia kita di dunia ini untuk di gunakan di jalan yang mana
krn hanya dengan sadar iman dan takut akan tuhan, semua program akan berdampak baik krn slalu mengutamkan kebaikan untuk sesama karena merasa di awasi oleh tuhan dan semua itu akan di hisab

tamatlah sudah, alkisah kami 🙃",True,lmcwEO9Lqe8
@rafaelmanalu5926,2026-03-29T01:38:06Z,0,"*Alasan Kuat Mengapa Puskesmas dan Posyandu layak sebagai Pengawas Lapangan (Field Supervisor) di Dapur-dapur SPPG-MBG*

Lembaga baru berarti struktur kemitraan yang baru, dan struktur kemitraan yang baru berarti peluang baru untuk praktik pencarian rente di dalam jaringan patronase yang menopang kekuasaan.

Puskesmas dan Posyandu merupakan infrastruktur negara yang sudah ada, sudah teruji, terbukti, tersebar hingga ke pelosok, dengan kapasitas surveilans, inspeksi sanitasi, dan respons KLB terbaik dari era Soeharto hingga Jokowi; tidak ada ruang bagi praktik pencarian rente baru di sana.",True,lmcwEO9Lqe8
@SlametKuwadi,2026-03-29T01:33:27Z,1,MBG untuk pengusaha SPPG  yg memperoleh keuntungan banyak....,True,lmcwEO9Lqe8
@rafaelmanalu5926,2026-03-29T01:26:55Z,0,"Mengapa BGN didirikan sebagai lembaga baru yang terpisah dari Kementerian Kesehatan, dan bukannya memperkuat kapasitas Kementerian Kesehatan dan jaringan puskesmas yang sudah ada?",True,lmcwEO9Lqe8
@Alangkahlucunya1993,2026-03-29T01:20:23Z,0,"Yg bikin anggaran dan ekonomi makin nyungsep:
1. Masuk BOP dan keluar duit untuk masuk BOP
2. Ga ngucapin bela sungkawa bikin Iran kesel dan dampaknya Iran mempersulit kapal tangki minyak Indonesia
3. Melihat langka dan mahalnya BBM, membuat membeli dari ""negara tujuan impor lain"" dapat dipastikan lebih mahal
3. MBG yg tidak tepat sasaran dan jadi lahan korupsi berjamaah, memakan korban, dan pelaksanaannya banyak yg amburadul tapi tetep dilanjutin. 
4. Koperasi Desa Merah Putih yg notabene sudah pernah ada BUMDes (tidak jalan di banyak daerah) tetep digalakkan. Agrinas pun banyak buat keputusan ga masuk akal dan terdapat indikasi korupsi.

Kan dari dulu sudah ada anggaran untuk makan bayi dalam rangka menghindari stunting yg mungkin lebih tepat sasaran karena yg bagiin posyandu. Nah itu, tinggal diperluas saja penerimanya untuk anak2 sampai usia 15/18 tahun dari golongan kurang mampu dan ditingkatkan kualitasnya. Jangan dikasih ke semuanya coy. BPS diatur agar data survei terlihat cakep dengan hanya menunjukkan orang miskin Indonesia 8,5% dari total populasi. Ya berarti kasih aja MBG ke 8,5% itu. Malah dikasih ke 91,5% nya juga yg menurut BPS ga miskin. ""Coba pikirkan secara logika! Ha ha. Ayo pikirkan secara logika!"". Bikin data atur2 sendiri, dibantah sendiri pula yg penting bisa bagi2 kue.

Kemudian sekarang pekerja disuruh WFH yg bikin kurang produktif dan anak2 juga disuruh belajar online yg juga lebih ga efektif. Kondisi ekonomi susah, disuruh beli kuota. Emang berapa sih hematnya dari keputusan kayak gini? Jelasin dong pakai prognosa dengan data yg dapat dipertanggungjawabkan. Biar bisa bandingkan dengan dana yg digelontorkan untuk MBG dan KDMP. Biar rakyat melihat dan tahu. Please jadikan akuntabel dan transparansi pemerintah itu sesuatu yg nyata, bukan hanya sekedar jargon.

Dengan kondisi ekonomi yg sulit ini, banyak pengusaha struggle dan akhirnya PHK banyak orang, lapangan kerja pun makin dikit, masyarakat ga punya banyak duit buat spending, belanja kurang bikin pasar lesu dan akibatnya pengusaha banyak gulung tikar. Pemasukan negara dari dari pajak pun makin sulit digali. Boro2 bayar pajak, bertahan aja susah. Hal ini bikin snowball effect.

Kalau kalian mau rakyat Indonesia rela bayar pajak, tunjukkan dulu integritas dan berikan manfaat yg lebih nyata buat rakyat.

Emang repot negeri kita ini. Pejabat yg pinter tapi terkekang oleh para pemimpin yg bodoh atau orang2 korup. Orang2 bodoh atau orang2 korup itulah yg emang ""ditaruh"" agar Indonesia dapat dimanfaatkan oleh negara2 atau oligarki dunia yg punya kepentingan di Indonesia.

Saya hanya orang yg menangis melihat bangsa saya dijajah dan kesusahan cari makan di negeri sendiri. Meratapi nasib bangsa ini dan nasib anak cucu kita kelak jika negara kita tetap saja seperti ini. Dipimpin oleh orang2 bodoh atau korup dan dikendalikan oleh para orang2 busuk yg keserakahannya tak berujung.

Kita tidak hidup selamanya di dunia ini. Jadi tinggalkan legacy yg baik. Ini juga sebagai pengingat saya pribadi.

NB: Bagi para buzzer yg sama busuknya dengan pejabat korup. Semoga kalian segera sadar dan dapat pekerjaan dari jalan yg benar dan halal.",True,lmcwEO9Lqe8
@WagiminWagimin-f3v,2026-03-29T01:13:17Z,0,udah hentikan mbg karena manfaatnya TDK ada,True,lmcwEO9Lqe8
@EvanoTan-t3c,2026-03-29T01:10:47Z,0,"Apapun ceritanya, Puskesmas dan Posyandu dari era Soeharto hingga Jokowi, sudah terbiasa dan teruji dalam melaksanakan program Gizi Nasional dan melakukan pencegahan keracunan makanan massal. 


Lihatlah Program PMT Puskesmas dan Posyandu (Program Presiden Soeharto), justru program PMT Puskesmas dan Posyandu ini lebih berkualitas dibandingkan dengan program MBG Prabowo.",True,lmcwEO9Lqe8
